id,title,media_type,genres,popularity,vote_average,vote_count,year,category,x,y,z,centroid_x,centroid_y,centroid_z,dist_from_centroid
7973,Caramel,movie,"Drama, Comedy, Romance",1.3878,6.898,246,2007,egyptian,0.0012606091625122146,0.6898,0.006216516729000303,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.03971308316582323
330493,Eshaet Hob,movie,"Comedy, Romance, Drama",1.379,7.932,22,1960,egyptian,0.0012468439799460062,0.7932,0.0005559486505610028,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.11633619976439902
1282404,Restart,movie,"Drama, Comedy, Romance",1.423,4.9,7,2025,egyptian,0.0013156698927770491,0.49000000000000005,0.00017689275245122814,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1999395365578782
1446358,Groom & Two Brides,movie,"Romance, Comedy",1.2596,6.952,21,2025,egyptian,0.0010600754801272218,0.6952,0.0005306782573536844,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04447577746389265
546922,Savage Raghda,movie,"Family, Comedy",1.2482,4.2,12,2018,egyptian,0.0010422433118028151,0.42000000000000004,0.0003032447184878197,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.26871820344681335
936085,The Nile Crocodiles,movie,"Comedy, Crime",1.3271,5.5,4,2022,egyptian,0.0011656606873112077,0.55,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.14201727474279588
406854,Me or My Aunt,movie,Comedy,1.3339,6.379,33,2005,egyptian,0.0011762974192941875,0.6378999999999999,0.0008339229758415041,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.0639295845621593
60186,The Wedding,movie,Drama,1.1179,6.5,16,2009,egyptian,0.0008384247563054312,0.65,0.0004043262913170929,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05600225323378115
86899,Sweet Oblivion,movie,"Comedy, Drama, Romance",1.2768,6.3,18,1996,egyptian,0.0010869801551429928,0.63,0.0004548670777317295,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07017537328269599
603400,The Passage,movie,"Action, War, History, Drama",1.0026,7.12,25,2019,egyptian,0.0006580695801822667,0.712,0.0006317598301829576,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05115094048415242
103364,Ibrahim El-Abyad,movie,"Action, Drama, Thriller",1.2284,7.5,35,2009,egyptian,0.0010112716510288456,0.75,0.0008844637622561407,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07785843185314346
1329071,The Stories,movie,"Drama, Music",1.2354,0.0,0,2025,egyptian,0.0010222212280701483,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6865675901075258
48651,Haha W Tofaha,movie,"Comedy, Adventure",1.2816,5.2,19,2005,egyptian,0.0010944884365427432,0.52,0.0004801374709390478,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.17076533332068464
44094,Bobbos,movie,Comedy,1.0785,4.7,24,2009,egyptian,0.0007767942798158157,0.47000000000000003,0.0006064894369756394,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.21952332879682843
42322,Tarek's Situation,movie,"Romance, Comedy",1.5992,7.0,59,2006,egyptian,0.0015912863891595435,0.7,0.00149095319923178,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04480753349195324
57836,Hassan and Marcus,movie,Drama,1.1112,6.6,37,2008,egyptian,0.0008279444468516134,0.6599999999999999,0.0009350045486707773,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05001694504897095
620632,Pharaoh's War,movie,"Action, Thriller",1.6185,6.5,46,2019,egyptian,0.0016214759372877054,0.65,0.001162438087536642,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.055158394204681875
725561,Gaza Mon Amour,movie,"Drama, Comedy, Romance",0.9811,6.3,31,2021,egyptian,0.0006244387364125525,0.63,0.0007833821894268675,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07024222216500574
46800,Saladin,movie,"Drama, War, History",1.2265,7.314,35,1963,egyptian,0.001008299622974778,0.7314,0.0008844637622561407,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06321820632929205
455657,The Great Fava Beans of China,movie,Comedy,1.3022,6.726,42,2004,egyptian,0.0011267114775500042,0.6726,0.0010613565147073688,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04472022697236791
911622,For Zeko,movie,"Comedy, Drama",1.2372,6.7,24,2022,egyptian,0.0010250368335950545,0.67,0.0006064894369756394,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04588514418382517
1316421,Project X,movie,"Action, Adventure, Thriller",1.2033,6.8,5,2025,egyptian,0.0009720095962093191,0.6799999999999999,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.043980702886690856
967937,Their Uncle,movie,"Action, Comedy",1.0997,6.2,17,2022,egyptian,0.0008099558559980452,0.62,0.0004295966845244112,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07840241669435033
336805,Much Loved,movie,Drama,1.3332,5.983,150,2015,egyptian,0.001175202461590057,0.5982999999999999,0.003790558981097746,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09608408206097815
415488,The Headmaster,movie,Comedy,1.1918,7.726,42,2000,egyptian,0.000954021005355751,0.7726,0.0010613565147073688,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09744719373169755
738822,Ln Aghfer Abadan,movie,"Thriller, Drama",0.6402,0.0,0,1981,egyptian,9.119433450113183e-05,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6866106083225032
327554,Return My Heart,movie,"Romance, Drama, History",1.0498,6.0,8,1957,egyptian,0.0007319010139464764,0.6,0.00020216314565854644,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09577353370489265
199456,The Blazing Sun,movie,"Drama, Romance",1.2295,7.014,37,1954,egyptian,0.001012992298849622,0.7014,0.0009350045486707773,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04603986416719026
772307,Mako,movie,"Drama, Thriller, Adventure, Horror",0.7627,5.4,14,2021,egyptian,0.0002828119327239217,0.54,0.0003537855049024563,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.15169956907273835
60204,Ramadan Mabrouk Abou El Allamen Hamouda,movie,Comedy,1.0573,6.4,25,2008,egyptian,0.0007436327036335858,0.64,0.0006317598301829576,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06270583937093803
362739,Sons of Rizk,movie,"Action, Comedy, Crime",1.2695,7.224,38,2015,egyptian,0.0010755613105142064,0.7224,0.0009602749418780956,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.056892607397672525
44085,The Yacoubian Building,movie,Drama,1.533,7.365,63,2006,egyptian,0.0014877346748546562,0.7365,0.0015920347720610533,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.0665040150214738
413780,The Worthy,movie,"Thriller, Action, Science Fiction",1.0793,4.9,89,2016,egyptian,0.0007780456600491073,0.49000000000000005,0.0022490649954513293,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.19971906133570352
372113,I Adore You,movie,"Comedy, Romance",1.237,5.9,23,2015,egyptian,0.0010247239885367316,0.5900000000000001,0.000581219043768321,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.10456943999937267
103376,X-Large,movie,"Romance, Drama, Comedy",1.1275,7.0,52,2011,egyptian,0.0008534413191049315,0.7,0.001314060446780552,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04542982867045586
445681,From Japan to Egypt,movie,Comedy,1.0879,6.1,13,2017,egyptian,0.0007914979975569931,0.61,0.000328515111695138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.0869349150825713
372051,Birds of Darkness,movie,"Drama, Thriller, Comedy",1.1705,6.9,18,1995,egyptian,0.00092070300664436,0.6900000000000001,0.0004548670777317295,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.0437509370392944
1257750,Honeymoonish,movie,"Romance, Comedy",1.1313,6.7,85,2024,egyptian,0.000859385375213067,0.67,0.002147983422622056,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04500892430982139
103799,The Three Are Tricking Her,movie,Comedy,1.0365,4.9,13,2010,egyptian,0.000711096817568002,0.49000000000000005,0.000328515111695138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.20001107212015184
401325,Watch Out for Al Khett,movie,Comedy,1.0777,6.4,12,1984,egyptian,0.0007755428995825242,0.64,0.0003032447184878197,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06284738764296029
86586,The Beggar,movie,"Comedy, Romance, Action",0.9798,6.409,22,1983,egyptian,0.0006224052435334536,0.6409,0.0005559486505610028,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06215888485382854
575198,The Secret Men Club,movie,Comedy,1.0384,6.5,33,2019,egyptian,0.0007140688456220698,0.65,0.0008339229758415041,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.055842164966201244
406878,Morgan Ahmed Morgan,movie,"Comedy, Drama",1.162,6.8,33,2007,egyptian,0.0009074070916656355,0.6799999999999999,0.0008339229758415041,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.043540312770303465
370939,The Blood of the Innocent,movie,Drama,1.0761,5.929,14,2005,egyptian,0.0007730401391159407,0.5929,0.0003537855049024563,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.10208165055899313
513968,Searching for a Scandal,movie,"Comedy, Romance",0.9585,6.455,11,1973,egyptian,0.0005890872448220624,0.6455,0.0002779743252805014,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.059130769880185834
433825,Freezer's Campaign,movie,Comedy,1.1481,4.6,16,2016,egyptian,0.0008856643601121924,0.45999999999999996,0.0004043262913170929,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.22934532158171944
1261562,Playing with the Kids,movie,"Comedy, Action",1.9204,5.143,7,2024,egyptian,0.0020937155528261567,0.5143,0.00017689275245122814,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.17616267824071577
514081,Run Away Kids,movie,Comedy,0.7887,6.3,3,2006,egyptian,0.0003234817903059015,0.63,7.581117962195492e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07068082468231901
896250,The Cello,movie,"Horror, Thriller, Mystery",0.9283,4.0,5,2023,egyptian,0.0005418476410153012,0.4,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.28854579365921096
57407,Omar & Salma 2,movie,"Romance, Comedy",1.0914,6.2,22,2009,egyptian,0.000796972786077644,0.62,0.0005559486505610028,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07835913233868658
57405,Omar & Salma,movie,"Romance, Comedy",1.1965,6.2,21,2007,egyptian,0.0009613728642263396,0.62,0.0005306782573536844,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07830291687210318
1278699,Coast stars,movie,Comedy,0.9915,0.0,0,2025,egyptian,0.0006407066794453446,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6865850656876062
427933,The Night Baghdad Fell,movie,Comedy,0.8887,5.5,10,2005,egyptian,0.0004799043194673627,0.55,0.0002527039320731831,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.14213666732228597
330639,Shams El Zanaty,movie,"Adventure, Action, War",1.0548,6.4,15,1991,egyptian,0.0007397221404045494,0.64,0.0003790558981097746,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06282887793440096
1246595,El Sett,movie,"Drama, History",1.3151,4.8,4,2025,egyptian,0.0011468899838118325,0.48,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.20974839172090337
961761,Another One,movie,Comedy,0.7661,5.9,20,2022,egyptian,0.00028813029871541134,0.5900000000000001,0.0005054078641463662,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.10481369239474049
881210,The Message,movie,"History, Drama, Adventure, Action",0.9734,8.6,45,1976,egyptian,0.0006123942016671202,0.86,0.0011371676943293238,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.18009411450890242
466151,The Tender Gender,movie,"Romance, Drama",1.4052,6.5,2,1977,egyptian,0.001287826682586309,0.65,5.054078641463661e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.055943445960166406
799258,The Swarm,movie,"Action, War, Thriller",0.8214,4.2,5,2024,egyptian,0.00037463195734169935,0.42000000000000004,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.26881661195376283
514025,Karkar,movie,"Comedy, Drama, Family",0.8022,4.7,12,2007,egyptian,0.0003445988317426988,0.47000000000000003,0.0003032447184878197,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.21962736555639295
393184,Clash,movie,"Thriller, Drama",1.224,7.5,99,2016,egyptian,0.0010043890597457414,0.75,0.002501768927524512,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07725887934787136
300406,Abu Ali,movie,"Drama, Comedy, Romance, Adventure",0.9944,6.859,39,2005,egyptian,0.0006452429327910269,0.6859,0.0009855453350854138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.043324836350592255
432325,A Husband On Demand,movie,"Comedy, Drama",0.992,7.3,6,1985,egyptian,0.0006414887920911518,0.73,0.00015162235924390984,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06273916561072439
1211185,Asad,movie,"History, Action, Drama, Romance",1.2117,0.0,0,2026,egyptian,0.000985149088658882,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6865692789468425
87266,Mahrous the Minister's Attaché,movie,Comedy,0.9833,6.462,13,1999,egyptian,0.0006278800320541046,0.6462,0.000328515111695138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.058616356848594876
63354,Mr. Abu Al-Araby Arrived,movie,Comedy,0.9717,5.5,17,2005,egyptian,0.0006097350186713752,0.55,0.0004295966845244112,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.14207003293580303
331645,The Devil's Island,movie,"Adventure, Comedy, Drama, Action, Thriller",0.9003,6.0,13,1990,egyptian,0.0004980493328500921,0.6,0.000328515111695138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.0958108540881764
201752,Traitors,movie,Drama,1.061,5.8,8,2013,egyptian,0.00074942033721256,0.58,0.00020216314565854644,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.11392283013586742
129112,Wadjda,movie,Drama,1.1184,7.2,508,2012,egyptian,0.0008392068689512388,0.72,0.0128373597493177,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.050161429946849787
193463,Until Things Get Better,movie,Drama,1.1503,5.8,12,2007,egyptian,0.0008891056557537449,0.58,0.0003032447184878197,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.11385732816279094
1500908,The Vile,movie,"Horror, Thriller",0.9037,5.5,2,2025,egyptian,0.0005033676988415817,0.55,5.054078641463661e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1421746905746781
514133,Andaleeb El Dokki,movie,Comedy,1.0743,6.0,23,2008,egyptian,0.0007702245335910343,0.6,0.000581219043768321,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09564135343937283
514065,The Millionaire,movie,"Comedy, Music, Drama",0.9813,7.667,3,1950,egyptian,0.0006247515814708755,0.7666999999999999,7.581117962195492e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09262302289333789
417935,Hell-Bent in India,movie,"Comedy, Action",0.9926,5.5,14,2016,egyptian,0.0006424273272661207,0.55,0.0003537855049024563,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1420788564890858
1108203,Away from Evil,movie,Comedy,0.9987,5.2,4,2023,egyptian,0.0006519691015449698,0.52,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1709138879481157
514330,Thieves in Thailand,movie,"Comedy, Romance, Drama, Family",0.8422,6.094,16,2003,egyptian,0.00040716784340728314,0.6094,0.0004043262913170929,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.08756722713552398
669752,Language of Love,movie,"Romance, Comedy",0.6701,4.0,1,1974,egyptian,0.00013796467072040876,0.4,2.5270393207318306e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.2886011817427783
1418982,A Matter of Life and Death,movie,"Comedy, Romance, Fantasy, Drama",1.0811,0.0,0,2026,egyptian,0.0007808612655740136,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6865786212110145
191146,Life's Speed Bump,movie,"Comedy, Drama",0.9355,6.8,52,2006,egyptian,0.0005531100631149264,0.6799999999999999,0.001314060446780552,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04347163742430918
170839,Cabareeh,movie,Drama,1.0119,7.0,21,2008,egyptian,0.0006726168753942827,0.7,0.0005306782573536844,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04606225222544359
632106,The Hell,movie,"Drama, Thriller",0.8436,6.8,4,1980,egyptian,0.00040935775881554366,0.6799999999999999,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.044400340257026945
620371,Sons of Rizk 2: Return of the Lions of the Land,movie,"Drama, Action",1.1143,7.2,28,2019,egyptian,0.0008327935452556188,0.72,0.0007075710098049126,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.055624503468910416
372308,Mido the Troublemaker,movie,Comedy,1.078,5.375,24,2003,egyptian,0.0007760121671700085,0.5375,0.0006064894369756394,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.15394267256834293
72098,Sameer & Shaheer & Baheer,movie,"Comedy, Fantasy, Drama",1.5417,7.1,33,2010,egyptian,0.0015013434348917034,0.71,0.0008339229758415041,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04948155521479191
775244,Mousa,movie,"Action, Adventure, Science Fiction",1.0926,6.8,32,2021,egyptian,0.0007988498564275818,0.6799999999999999,0.0008086525826341858,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.043635835430732475
1276086,My Wife's Ex,movie,Comedy,0.9277,6.1,9,2024,egyptian,0.0005409091058403324,0.61,0.00022743353886586475,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.08706118234050132
193457,A Cultural Film,movie,Comedy,0.9246,7.0,32,2000,egyptian,0.000536060007436327,0.7,0.0008086525826341858,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04597558915078839
62972,Alzheimer's,movie,"Comedy, Drama",0.9143,6.3,34,2010,egyptian,0.0005199484869326966,0.63,0.0008591933690488224,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07025727317891242
827818,One Second,movie,"Comedy, Romance, Drama, History",0.866,5.5,11,2021,egyptian,0.0004443964053477109,0.55,0.0002779743252805014,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1421392267700031
514018,Lakhmet Ras,movie,"Comedy, Family",1.1652,6.1,8,2006,egyptian,0.0009124126125988024,0.61,0.00020216314565854644,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.08693525879491987
823353,The Knower,movie,Action,0.8806,6.6,20,2021,egyptian,0.00046723409460528435,0.6599999999999999,0.0005054078641463662,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05049919978442821
603404,Casablanca,movie,"Action, Drama",0.9911,6.6,22,2019,egyptian,0.0006400809893286987,0.6599999999999999,0.0005559486505610028,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.050360342760675594
958279,The Blue Caftan,movie,"Drama, Romance",1.3747,7.3,172,2023,egyptian,0.0012401178111920634,0.73,0.004346507631658748,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.060506259905446697
57004,The School of Mischief,movie,Comedy,1.2702,8.444,27,1973,egyptian,0.0010766562682183365,0.8444,0.0006823006165975942,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.164986270603875
632725,The Blue Elephant: Part III,movie,"Horror, Thriller",1.1686,0.0,0,,egyptian,0.0009177309785902922,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6865723553311653
333296,The Joy thief,movie,"Drama, Romance, Comedy",0.9248,9.0,1,1995,egyptian,0.00053637285249465,0.9,2.5270393207318306e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.21929779836070154
333904,Jail Cell,movie,Drama,0.5819,7.667,2,1984,egyptian,0.0,0.7666999999999999,5.054078641463661e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09284670735446018
48653,Harim Karim,movie,"Comedy, Romance",0.886,5.1,22,2005,egyptian,0.00047568091118000317,0.51,0.0005559486505610028,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.18055108409671927
1185719,The Sand Castle,movie,"Thriller, Mystery, Drama, Fantasy",0.9346,5.479,48,2025,egyptian,0.0005517022603524732,0.5479,0.0012129788739512787,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.14392043326185663
1324136,Elshater,movie,"Comedy, Action",1.0286,5.8,5,2025,egyptian,0.0006987394377642466,0.58,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.11395710273854234
181441,Morning Lies,movie,"Drama, Comedy",1.1196,5.5,8,2006,egyptian,0.0008410839393011761,0.55,0.00020216314565854644,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.14206709322219618
406858,Tit for Tat,movie,"Drama, Comedy",0.8417,7.0,5,1984,egyptian,0.0004063857307614759,0.7,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.046509067845374716
559573,Sonya and the Madman,movie,"Crime, Drama",0.8137,3.0,3,1977,egyptian,0.0003625874225962668,0.3,7.581117962195492e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.38769562773985733
103386,Bibo and Beshir,movie,"Romance, Comedy",0.8164,7.0,14,2011,egyptian,0.00036681083088362624,0.7,0.0003537855049024563,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.046387692960329394
856437,Farha,movie,"Drama, History, War",0.8903,7.193,83,2021,egyptian,0.00048240707993394593,0.7192999999999999,0.0020974426362074194,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05465234321147357
621333,Scarecrow,movie,Comedy,0.8135,4.9,20,2019,egyptian,0.0003622745775379439,0.49000000000000005,0.0005054078641463662,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.20003975709324903
140718,Tito,movie,"Drama, Crime",1.0382,7.556,27,2004,egyptian,0.0007137560005637469,0.7556,0.0006823006165975942,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.08276528195853597
44898,The Time That Remains,movie,"Drama, History",0.9407,7.192,60,2009,egyptian,0.0005612440346313224,0.7192000000000001,0.0015162235924390983,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05484979993161214
258768,Sleepless,movie,"Drama, Romance",0.9921,6.286,14,1957,egyptian,0.0006416452146203133,0.6285999999999999,0.0003537855049024563,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07152000326867909
63729,Terrorism and Kebab,movie,"Action, Comedy, Crime, Drama",0.8411,7.764,36,1992,egyptian,0.0004054471955865071,0.7764,0.000909734155463459,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.10108649931113571
327791,Prince of Revenge,movie,"Romance, Action, Crime",0.9182,6.571,7,1950,egyptian,0.0005260489655699936,0.6571,0.00017689275245122814,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05216046621169832
490814,Induced Labor,movie,Comedy,0.8561,6.7,19,2018,egyptian,0.00042891057496072623,0.67,0.0004801374709390478,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04637516890351669
58476,The Island,movie,"Action, Drama",0.7806,7.2,40,2007,egyptian,0.00031081156544382314,0.72,0.0010108157282927323,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05575987904758043
738842,El Ragel Da Hayganeni,movie,"Comedy, Drama, Music",0.7272,10.0,1,1967,egyptian,0.0002272819348716029,1.0,2.5270393207318306e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.31792532252690603
514148,Inner City Story,movie,"Comedy, Music",0.8926,7.5,2,2006,egyptian,0.0004860047981046595,0.75,5.054078641463661e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.07839183995329933
960622,Zombie Ala Gamby,movie,"Comedy, Adventure, Science Fiction",0.9703,4.2,4,2022,egyptian,0.0006075451032631149,0.42000000000000004,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.2687919309469598
430405,Heart of the Night,movie,Drama,0.6851,7.7,3,1989,egyptian,0.00016142805009462794,0.77,7.581117962195492e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.09569501915611886
224486,18 Days,movie,Drama,0.747,6.9,20,2011,egyptian,0.00025825359564557226,0.6900000000000001,0.0005054078641463662,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04419377486577327
42315,El Lemby,movie,"Comedy, Romance",0.9519,6.816,38,2002,egyptian,0.000578763357897406,0.6816,0.0009602749418780956,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.043531504252880125
514117,A World of Children,movie,"Comedy, Romance, Drama",0.9187,5.0,2,1976,egyptian,0.0005268310782158009,0.5,5.054078641463661e-05,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1903405328650998
727012,200 Meters,movie,"Drama, Adventure",0.9717,6.759,54,2020,egyptian,0.0006097350186713752,0.6759000000000001,0.0013646012331951884,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.04407348275979068
892429,Al Hayba: The Movie,movie,"Drama, War, Thriller",1.0833,8.0,5,2022,egyptian,0.0007843025612155657,0.8,0.00012635196603659154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.12290000669293812
452162,Thieves in KG2,movie,"Comedy, Romance",0.7951,6.357,21,2001,egyptian,0.0003334928321722351,0.6357,0.0005306782573536844,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.06611435126641879
632702,Kira & El Gen,movie,"Drama, History, Action",1.3393,8.1,29,2022,egyptian,0.001184744235868906,0.8099999999999999,0.0007328414030122308,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.13205795846740498
669363,The Man Who Sold His Skin,movie,Drama,0.8596,6.579,145,2021,egyptian,0.00043438536348137745,0.6578999999999999,0.003664207015061154,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.049823598412995274
300561,World War III,movie,"Comedy, Fantasy",0.7353,7.0,31,2014,egyptian,0.00023995215973368123,0.7,0.0007833821894268675,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.046196832410585184
750990,"Boy, Girl And the Devil",movie,Drama,0.7047,0.0,0,1971,egyptian,0.00019208686581027423,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6866058857090095
1417010,Thousand Kisses and kiss,movie,"Drama, Music",0.6219,0.0,0,1977,egyptian,6.256901166458448e-05,0.0,0.0,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.6866119509207254
540888,The Kowess Family,movie,Comedy,0.9451,5.2,13,2018,egyptian,0.0005681266259144267,0.52,0.000328515111695138,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.17088901819664845
370970,Vote for Dr. Sulaiman Abdulbaset,movie,"Comedy, Crime",0.6841,7.0,4,1981,egyptian,0.00015986382480301332,0.7,0.00010108157282927322,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.046694852617886466
56330,Romantic Sayed,movie,"Comedy, Romance, Music",0.961,5.2,15,2005,egyptian,0.0005929978080510989,0.52,0.0003790558981097746,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.1708754651457652
882038,Difference in Experience,movie,"Romance, Comedy, Drama",0.6193,5.9,12,2021,egyptian,5.850202590638642e-05,0.5900000000000001,0.0003032447184878197,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.10494215376340646
86602,His Highness Hanafy,movie,"Crime, Comedy, Thriller",1.2702,6.6,19,1990,egyptian,0.0010766562682183365,0.6599999999999999,0.0004801374709390478,0.03228064365811465,0.6851736646539711,0.03057803260329088,0.05013267908797071
